,Institute,Academic Program Name,Quota,Seat Type,Gender,Closing Rank,Closing Rank 2024,Closing Rank 2023,Closing Rank 2022,Closing Rank 2021,Closing Rank 2020
5568,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,35557,43406.0,45122.0,37391.0,47358.0,46397.0
5569,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),54553,57296.0,56384.0,38937.0,62577.0,66750.0
5570,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8247,11288.0,9029.0,8904.0,9357.0,12196.0
5571,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),10367,23397.0,,14924.0,,
5572,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14909,18903.0,16468.0,15235.0,17565.0,20402.0
5573,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7905,9204.0,8697.0,7264.0,7322.0,8679.0
5574,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3164,3701.0,2580.0,2634.0,3241.0,2718.0
5575,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),5309,8501.0,,5178.0,,
5576,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,35731,31895.0,39954.0,36630.0,35060.0,32458.0
5577,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),53135,49630.0,52792.0,53916.0,46046.0,47765.0
5578,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5123,5941.0,7023.0,5542.0,5424.0,5381.0
5579,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10527,12811.0,12083.0,12361.0,11593.0,11287.0
5580,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18254,18981.0,17594.0,18279.0,,
5581,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5250,5969.0,6835.0,6109.0,6381.0,6680.0
5582,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8405,7101.0,10300.0,6730.0,,
5583,"National Institute of Technology, Rourkela","Mining Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1011,2076.0,2039.0,1802.0,1724.0,1783.0
5584,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,40423,49516.0,50658.0,47212.0,59482.0,50687.0
5585,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,17654,19581.0,23542.0,17242.0,26462.0,22865.0
5586,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),48096,37927.0,,,,
5587,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,8438,10423.0,9238.0,12622.0,7490.0,8858.0
5588,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,4496,4409.0,4112.0,2170.0,,
5589,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,41212,32461.0,39670.0,42504.0,35458.0,37209.0
5590,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,5857,6521.0,7051.0,,6908.0,6863.0
5591,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),21414,19779.0,,20104.0,,
5592,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,5778,5775.0,6363.0,6365.0,7721.0,3237.0
5593,"National Institute of Technology, Rourkela","Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,2130,2462.0,2886.0,2103.0,2794.0,2300.0
5594,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,53337,71897.0,50532.0,55234.0,51277.0,45867.0
5595,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),43878,79497.0,68660.0,48733.0,,
5596,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,10991,19690.0,13263.0,10161.0,10533.0,11071.0
5597,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,21127,23392.0,30774.0,20723.0,27961.0,29293.0
5598,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Female-only (including Supernumerary),24677,36120.0,32360.0,28678.0,,
5599,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,10719,15681.0,12596.0,11641.0,10837.0,8722.0
5600,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,4485,4052.0,5159.0,4301.0,4158.0,7480.0
5601,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,23219,22008.0,33330.0,26604.0,21374.0,21853.0
5602,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),27473,33147.0,42759.0,46532.0,,
5603,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,3955,5838.0,6478.0,6414.0,4388.0,5330.0
5604,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,10417,11503.0,12685.0,10927.0,11723.0,8886.0
5605,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,4106,1771.0,8099.0,4627.0,3504.0,5863.0
5606,"National Institute of Technology, Rourkela","Physics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,2966,1869.0,2387.0,3293.0,2245.0,1291.0
5607,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,80869,84759.0,73835.0,64892.0,74623.0,87747.0
5608,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),103145,102786.0,69117.0,76954.0,84870.0,106106.0
5609,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,879,685.0,644.0,386.0,1272.0,266.0
5610,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,13477,18040.0,12905.0,10537.0,13154.0,19826.0
5611,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),23443,17686.0,22616.0,17212.0,21218.0,20420.0
5612,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,51543,49818.0,39677.0,37507.0,41464.0,52116.0
5613,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),69379,74407.0,59221.0,47365.0,51723.0,50098.0
5614,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,476,735.0,,,,
5615,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,12294,13614.0,9430.0,10392.0,11123.0,18310.0
5616,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),12197,14254.0,14823.0,14947.0,20151.0,13875.0
5617,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3555,3012.0,2941.0,3084.0,2220.0,2413.0
5618,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3173,3024.0,4170.0,2321.0,856.0,1389.0
5619,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,48062,45391.0,46505.0,46199.0,44894.0,39263.0
5620,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),65033,57074.0,56157.0,55508.0,58935.0,49879.0
5621,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2581,3048.0,1080.0,,2042.0,1548.0
5622,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),3192,,,,,
5623,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6887,7661.0,7881.0,6877.0,7039.0,7015.0
5624,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),9385,9433.0,9701.0,8835.0,9119.0,8510.0
5625,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15757,15129.0,15293.0,14208.0,13001.0,11840.0
5626,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),23975,21034.0,20378.0,20546.0,20009.0,17854.0
5627,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1369,,,,931.0,925.0
5628,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,7283,7283.0,7447.0,6606.0,6940.0,6215.0
5629,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9781,10133.0,10686.0,8432.0,9386.0,10884.0
5630,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2283,2038.0,2450.0,1576.0,1637.0,1672.0
5631,"National Institute of Technology, Silchar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3155,2222.0,2731.0,2277.0,1185.0,2333.0
5632,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,23366,26892.0,24876.0,25022.0,25609.0,32609.0
5633,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49187,39836.0,29064.0,31041.0,35631.0,47177.0
5634,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1222,325.0,289.0,320.0,737.0,545.0
5635,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5173,7075.0,4672.0,5298.0,5492.0,8112.0
5636,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),11904,12329.0,9170.0,8615.0,8892.0,16623.0
5637,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,13962,15380.0,12647.0,14298.0,14820.0,18420.0
5638,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),29556,41348.0,31128.0,18752.0,31129.0,27892.0
5639,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,906,676.0,,,361.0,
5640,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3144,3094.0,3239.0,3327.0,3718.0,6809.0
5641,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),6657,10088.0,4271.0,6727.0,8255.0,7876.0
5642,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,817,1331.0,716.0,1467.0,977.0,1091.0
5643,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1552,2460.0,1158.0,1490.0,1570.0,685.0
5644,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12665,11930.0,12818.0,10898.0,12477.0,11127.0
5645,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),22468,18846.0,20448.0,15217.0,16879.0,18229.0
5646,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,259,390.0,251.0,,,
5647,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1689,1910.0,2019.0,1538.0,1838.0,1828.0
5648,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3787,3203.0,3591.0,2254.0,3069.0,3243.0
5649,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,47,97.0,,,,
5650,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4079,3848.0,3969.0,3408.0,3685.0,3934.0
5651,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8153,8489.0,8507.0,6556.0,7572.0,9041.0
5652,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,220,229.0,153.0,92.0,199.0,315.0
5653,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2063,2425.0,2000.0,1598.0,2458.0,2146.0
5654,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3858,3862.0,3821.0,1876.0,3264.0,2999.0
5655,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,944,806.0,893.0,318.0,775.0,848.0
5656,"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1309,1186.0,1036.0,1138.0,1144.0,1678.0
