,Unnamed: 0,Institute,Academic Program Name,Quota,Seat Type,Gender,Closing Rank,Closing Rank 2024,Closing Rank 2023,Closing Rank 2022,Closing Rank 2021,Closing Rank 2020,State,mean_rank,median_rank,std_dev,min_rank,max_rank,lower_limit,upper_limit
815,927,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,565,509.0,502.0,478.0,555.0,,West Bengal,521.8,509.0,36.887667315784554,478.0,565.0,472.11233268421546,545.8876673157846
816,928,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),1136,1405.0,1464.0,1410.0,1551.0,,West Bengal,1393.2,1410.0,155.31162223092,1136.0,1551.0,1254.68837776908,1565.31162223092
817,929,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,342,267.0,404.0,243.0,207.0,,West Bengal,292.6,267.0,79.51918007625582,207.0,404.0,187.48081992374418,346.5191800762558
818,931,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4016,3613.0,3294.0,3350.0,2896.0,2579.0,West Bengal,3291.3333333333335,3322.0,509.07118035365806,2579.0,4016.0,2812.928819646342,3831.071180353658
819,932,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10333,10732.0,7331.0,9315.0,8102.0,6931.0,West Bengal,8790.666666666666,8708.5,1580.236775507603,6931.0,10732.0,7128.263224492397,10288.736775507603
820,934,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,681,703.0,577.0,686.0,503.0,527.0,West Bengal,612.8333333333334,629.0,88.14174190851158,503.0,703.0,540.8582580914884,717.1417419085116
821,935,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1617,1864.0,1269.0,1698.0,1619.0,1454.0,West Bengal,1586.8333333333333,1618.0,204.8349742272219,1269.0,1864.0,1413.165025772778,1822.834974227222
822,937,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1700,1721.0,1659.0,1576.0,1348.0,1266.0,West Bengal,1545.0,1617.5,192.66966548992605,1266.0,1721.0,1424.830334510074,1810.169665489926
823,938,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4820,4493.0,4166.0,4346.0,3905.0,3460.0,West Bengal,4198.333333333333,4256.0,474.83246168166164,3460.0,4820.0,3781.1675383183383,4730.832461681662
824,939,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1054,966.0,955.0,903.0,788.0,774.0,West Bengal,906.6666666666666,929.0,108.86627883172395,774.0,1054.0,820.133721168276,1037.866278831724
825,940,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2083,2369.0,1764.0,1950.0,2058.0,1158.0,West Bengal,1897.0,2004.0,412.29115925520404,1158.0,2369.0,1591.708840744796,2416.291159255204
826,941,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,544,540.0,497.0,495.0,412.0,396.0,West Bengal,480.6666666666667,496.0,63.06715996988185,396.0,544.0,432.93284003011814,559.0671599698818
827,942,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1218,888.0,,,,,West Bengal,1053.0,1053.0,233.3452377915607,888.0,1218.0,819.6547622084393,1286.3452377915607
828,943,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7708,7104.0,7325.0,6920.0,6203.0,6001.0,West Bengal,6876.833333333333,7012.0,658.2241006425294,6001.0,7708.0,6353.775899357471,7670.224100642529
829,944,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15297,15082.0,12850.0,12375.0,11789.0,11776.0,West Bengal,13194.833333333334,12612.5,1597.560317066829,11776.0,15297.0,11014.93968293317,14210.06031706683
830,946,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1371,1359.0,1424.0,1322.0,1155.0,1137.0,West Bengal,1294.6666666666667,1340.5,119.83766797909024,1137.0,1424.0,1220.6623320209098,1460.3376679790902
831,947,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2553,2801.0,2832.0,2317.0,2388.0,1933.0,West Bengal,2470.6666666666665,2470.5,336.45009535838545,1933.0,2832.0,2134.0499046416144,2806.9500953583856
832,948,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3389,3378.0,3412.0,3033.0,2808.0,2836.0,West Bengal,3142.6666666666665,3205.5,285.19303404302616,2808.0,3412.0,2920.3069659569737,3490.6930340430263
833,949,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6973,7423.0,6461.0,6116.0,6670.0,5682.0,West Bengal,6554.166666666667,6565.5,617.2608578766896,5682.0,7423.0,5948.239142123311,7182.760857876689
834,950,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2097,2109.0,1967.0,1622.0,1655.0,1787.0,West Bengal,1872.8333333333333,1877.0,215.69832328200113,1622.0,2109.0,1661.3016767179988,2092.698323282001
835,951,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3343,2994.0,2850.0,2795.0,3113.0,2294.0,West Bengal,2898.1666666666665,2922.0,355.30123369707945,2294.0,3343.0,2566.6987663029204,3277.3012336970796
836,952,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,960,930.0,1009.0,714.0,785.0,913.0,West Bengal,885.1666666666666,921.5,112.29499840450003,714.0,1009.0,809.2050015955,1033.7949984045001
837,954,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10765,10218.0,9827.0,8739.0,7493.0,8152.0,West Bengal,9199.0,9283.0,1273.0550655804327,7493.0,10765.0,8009.944934419567,10556.055065580433
838,955,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),20249,19143.0,17675.0,16942.0,16013.0,16075.0,West Bengal,17682.833333333332,17308.5,1711.1203834525106,16013.0,20249.0,15597.379616547489,19019.62038345251
839,956,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1647,1572.0,1682.0,1432.0,1417.0,1519.0,West Bengal,1544.8333333333333,1545.5,109.29852088050718,1417.0,1682.0,1436.201479119493,1654.798520880507
840,957,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3181,3429.0,2824.0,3018.0,2918.0,3551.0,West Bengal,3153.5,3099.5,288.8091065046253,2824.0,3551.0,2810.690893495375,3388.309106504625
841,958,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4043,4015.0,3926.0,3579.0,3521.0,3532.0,West Bengal,3769.3333333333335,3752.5,250.6046022455826,3521.0,4043.0,3501.8953977544174,4003.1046022455826
842,959,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8146,8519.0,7326.0,7746.0,7888.0,7198.0,West Bengal,7803.833333333333,7817.0,496.8558811835346,7198.0,8519.0,7320.144118816465,8313.855881183536
843,960,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2505,2285.0,2279.0,2059.0,2011.0,2113.0,West Bengal,2208.6666666666665,2196.0,183.96267737415292,2011.0,2505.0,2012.037322625847,2379.962677374153
844,964,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10074,9098.0,9668.0,8355.0,7738.0,7983.0,West Bengal,8819.333333333334,8726.5,944.0783159604222,7738.0,10074.0,7782.4216840395775,9670.578315960422
845,965,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17428,17790.0,16066.0,15927.0,14964.0,14391.0,West Bengal,16094.333333333334,15996.5,1331.2966110775865,14391.0,17790.0,14665.203388922413,17327.796611077585
846,966,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1659,1695.0,1810.0,1453.0,1395.0,1781.0,West Bengal,1632.1666666666667,1677.0,171.34341734267664,1395.0,1810.0,1505.6565826573233,1848.3434173426767
847,967,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2886,3741.0,3189.0,3130.0,3069.0,3610.0,West Bengal,3270.8333333333335,3159.5,332.1008380999161,2886.0,3741.0,2827.399161900084,3491.600838099916
848,968,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4206,4208.0,4002.0,3620.0,3656.0,3611.0,West Bengal,3883.8333333333335,3829.0,289.4107231369748,3611.0,4208.0,3539.589276863025,4118.410723136974
849,969,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7905,8540.0,7470.0,7719.0,7221.0,6966.0,West Bengal,7636.833333333333,7594.5,555.90337889481,6966.0,8540.0,7038.59662110519,8150.40337889481
850,970,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2427,2357.0,2240.0,2024.0,2024.0,2269.0,West Bengal,2223.5,2254.5,168.03422270478117,2024.0,2427.0,2086.4657772952187,2422.5342227047813
851,971,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3486,3976.0,3713.0,3185.0,2959.0,1854.0,West Bengal,3195.5,3335.5,750.605289083417,1854.0,3976.0,2584.894710916583,4086.105289083417
852,974,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,10939,9672.0,10216.0,8366.0,7227.0,,West Bengal,9284.0,9672.0,1485.9480138955064,7227.0,10939.0,8186.051986104494,11157.948013895506
853,975,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),20982,17600.0,17307.0,17376.0,16411.0,,West Bengal,17935.2,17376.0,1762.517716223017,16411.0,20982.0,15613.482283776983,19138.517716223017
854,976,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1966,1701.0,2006.0,1922.0,1579.0,,West Bengal,1834.8,1922.0,185.37988024594256,1579.0,2006.0,1736.6201197540574,2107.3798802459423
855,977,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),3446,3668.0,4319.0,3499.0,3760.0,,West Bengal,3738.4,3668.0,348.32786279595837,3446.0,4319.0,3319.6721372040415,4016.3278627959585
856,978,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,4707,4608.0,5022.0,4052.0,4059.0,,West Bengal,4489.6,4608.0,424.74733666027856,4052.0,5022.0,4183.252663339721,5032.747336660279
857,979,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),8640,8776.0,8536.0,8373.0,8552.0,,West Bengal,8575.4,8552.0,147.88441432416062,8373.0,8776.0,8404.11558567584,8699.88441432416
858,980,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2840,2664.0,2975.0,2536.0,2133.0,,West Bengal,2629.6,2664.0,324.0853282701949,2133.0,2975.0,2339.914671729805,2988.085328270195
859,984,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,861,875.0,926.0,840.0,676.0,645.0,Telangana,803.8333333333334,850.5,115.00855040677048,645.0,926.0,735.4914495932295,965.5085504067705
860,985,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2515,2840.0,1845.0,2316.0,1747.0,1565.0,Telangana,2138.0,2080.5,496.7244709091752,1565.0,2840.0,1583.7755290908249,2577.224470909175
861,986,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,77,,,,83.0,,Telangana,80.0,80.0,4.242640687119285,77.0,83.0,75.75735931288071,84.24264068711929
862,987,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,116,127.0,119.0,98.0,97.0,143.0,Telangana,116.66666666666667,117.5,17.557524502806956,97.0,143.0,99.94247549719304,135.05752450280696
863,988,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),367,372.0,216.0,362.0,268.0,279.0,Telangana,310.6666666666667,320.5,65.353398279406,216.0,372.0,255.146601720594,385.853398279406
864,989,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,380,399.0,367.0,427.0,357.0,294.0,Telangana,370.6666666666667,373.5,45.0362816700787,294.0,427.0,328.4637183299213,418.5362816700787
865,990,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1039,798.0,798.0,720.0,631.0,1295.0,Telangana,880.1666666666666,798.0,244.35827521626246,631.0,1295.0,553.6417247837376,1042.3582752162624
866,991,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),89,,,,,,Telangana,89.0,89.0,,89.0,89.0,,
867,992,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,222,251.0,216.0,216.0,241.0,306.0,Telangana,242.0,231.5,34.438350715445125,216.0,306.0,197.06164928455487,265.93835071544515
868,993,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),819,334.0,579.0,610.0,533.0,248.0,Telangana,520.5,556.0,204.80698230285023,248.0,819.0,351.1930176971498,760.8069823028502
869,994,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,83,89.0,91.0,95.0,132.0,99.0,Telangana,98.16666666666667,93.0,17.440374613713622,83.0,132.0,75.55962538628637,110.44037461371363
870,995,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),149,,,,,,Telangana,149.0,149.0,,149.0,149.0,,
871,996,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8376,8493.0,11025.0,9840.0,7586.0,7584.0,Telangana,8817.333333333334,8434.5,1360.654205397781,7584.0,11025.0,7073.845794602219,9795.154205397781
872,997,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15443,15954.0,15025.0,12043.0,12534.0,9297.0,Telangana,13382.666666666666,13779.5,2559.7500398801963,9297.0,15954.0,11219.749960119803,16339.250039880197
873,998,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1567,1636.0,1745.0,1916.0,1592.0,1267.0,Telangana,1620.5,1614.0,215.26611437938857,1267.0,1916.0,1398.7338856206115,1829.2661143793885
874,999,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2692,,,,,,Telangana,2692.0,2692.0,,2692.0,2692.0,,
875,1000,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4107,4087.0,3944.0,3656.0,3718.0,3917.0,Telangana,3904.8333333333335,3930.5,185.7755814596382,3656.0,4107.0,3744.724418540362,4116.2755814596385
876,1001,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6457,5782.0,6968.0,5618.0,6556.0,5251.0,Telangana,6105.333333333333,6119.5,654.6582823631476,5251.0,6968.0,5464.841717636852,6774.158282363148
877,1002,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2495,2563.0,2466.0,2140.0,2235.0,2284.0,Telangana,2363.8333333333335,2375.0,167.56063579094783,2140.0,2563.0,2207.439364209052,2542.560635790948
878,1004,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),957,,,,,,Telangana,957.0,957.0,,957.0,957.0,,
879,1005,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9378,8524.0,10482.0,9150.0,7672.0,,Telangana,9041.2,9150.0,1042.0389628032149,7672.0,10482.0,8107.961037196785,10192.038962803215
880,1006,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12925,15214.0,15098.0,10714.0,9354.0,,Telangana,12661.0,12925.0,2610.245773868813,9354.0,15214.0,10314.754226131186,15535.245773868814
881,1007,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1451,1632.0,1823.0,1697.0,1449.0,,Telangana,1610.4,1632.0,161.72754867368764,1449.0,1823.0,1470.2724513263124,1793.7275486736876
882,1008,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2573,2904.0,2525.0,2914.0,,,Telangana,2729.0,2738.5,208.80772654925073,2525.0,2914.0,2529.6922734507493,2947.3077265492507
883,1009,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4030,4058.0,4223.0,3645.0,3538.0,,Telangana,3898.8,4030.0,292.5127347655141,3538.0,4223.0,3737.4872652344857,4322.512734765514
884,1010,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6570,6673.0,6361.0,5893.0,6782.0,,Telangana,6455.8,6570.0,350.83999201915395,5893.0,6782.0,6219.160007980846,6920.839992019154
885,1011,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2417,2324.0,2611.0,1903.0,2090.0,,Telangana,2269.0,2324.0,277.4391825247472,1903.0,2611.0,2046.5608174752529,2601.439182524747
886,1013,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1109,,,,,,Telangana,1109.0,1109.0,,1109.0,1109.0,,
887,1014,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5756,5757.0,7123.0,6822.0,6079.0,5848.0,Telangana,6230.833333333333,5963.5,594.1445671439458,5756.0,7123.0,5369.355432856054,6557.644567143946
888,1015,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11874,11897.0,11677.0,11329.0,11790.0,9030.0,Telangana,11266.166666666666,11733.5,1114.897917599036,9030.0,11897.0,10618.602082400965,12848.397917599035
889,1016,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,948,1021.0,1186.0,1216.0,974.0,1085.0,Telangana,1071.6666666666667,1053.0,110.88853262022484,948.0,1216.0,942.1114673797751,1163.8885326202249
890,1017,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1715,2086.0,1894.0,1723.0,2541.0,1991.0,Telangana,1991.6666666666667,1942.5,306.2454353401315,1715.0,2541.0,1636.2545646598685,2248.7454353401317
891,1018,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2453,2755.0,2976.0,2915.0,2867.0,2881.0,Telangana,2807.8333333333335,2874.0,188.31719694883594,2453.0,2976.0,2685.6828030511642,3062.3171969488358
892,1019,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4864,4578.0,3981.0,5494.0,5845.0,5077.0,Telangana,4973.166666666667,4970.5,662.5120124697111,3981.0,5845.0,4307.987987530289,5633.012012469711
893,1020,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1588.0,1675.0,1639.0,1641.0,1668.0,Telangana,1609.8333333333333,1640.0,84.99274478840337,1448.0,1675.0,1555.0072552115967,1724.9927447884033
894,1021,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2507,2215.0,2312.0,1285.0,2300.0,1927.0,Telangana,2091.0,2257.5,437.60393051251265,1285.0,2507.0,1819.8960694874872,2695.1039305125128
895,1022,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,752,783.0,708.0,880.0,728.0,775.0,Telangana,771.0,763.5,60.36555309114628,708.0,880.0,703.1344469088538,823.8655530911462
896,1024,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8698,7898.0,9303.0,8716.0,7775.0,7388.0,Telangana,8296.333333333334,8298.0,721.9918743771751,7388.0,9303.0,7576.008125622825,9019.991874377176
897,1025,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),15160,16049.0,14111.0,14090.0,14454.0,12426.0,Telangana,14381.666666666666,14282.5,1214.413219076055,12426.0,16049.0,13068.086780923944,15496.913219076056
898,1026,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1326,1331.0,1436.0,1388.0,1153.0,1364.0,Telangana,1333.0,1347.5,97.003092734201,1153.0,1436.0,1250.496907265799,1444.503092734201
899,1027,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2104,2260.0,2191.0,2307.0,2966.0,2410.0,Telangana,2373.0,2283.5,308.4243829530992,2104.0,2966.0,1975.0756170469008,2591.924382953099
900,1028,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3453,3334.0,3484.0,3413.0,3110.0,2873.0,Telangana,3277.8333333333335,3373.5,239.44554008514476,2873.0,3484.0,3134.054459914855,3612.945540085145
901,1029,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6304,6223.0,4907.0,5606.0,4786.0,5224.0,Telangana,5508.333333333333,5415.0,650.7818887051689,4786.0,6304.0,4764.218111294831,6065.781888705169
902,1031,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1844,1789.0,1914.0,1732.0,1521.0,1477.0,Telangana,1712.8333333333333,1760.5,176.7816921139366,1477.0,1914.0,1583.7183078860635,1937.2816921139365
903,1032,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1896,2852.0,2448.0,2461.0,2310.0,1885.0,Telangana,2308.6666666666665,2379.0,370.8421047651772,1885.0,2852.0,2008.1578952348227,2749.8421047651773
904,1033,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,533,697.0,612.0,629.0,565.0,436.0,Telangana,578.6666666666666,588.5,89.74779477327934,436.0,697.0,498.75220522672066,678.2477947732793
905,1034,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),605,1302.0,1018.0,859.0,945.0,746.0,Telangana,912.5,902.0,240.43190304117297,605.0,1302.0,661.568096958827,1142.431903041173
906,1035,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1866,1790.0,1884.0,1633.0,1383.0,,Telangana,1711.2,1790.0,208.48429197423962,1383.0,1884.0,1581.5157080257604,1998.4842919742396
907,1036,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4712,5158.0,4866.0,3260.0,2795.0,,Telangana,4158.2,4712.0,1057.3968980472753,2795.0,5158.0,3654.6031019527245,5769.3968980472755
908,1038,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,393,272.0,347.0,268.0,307.0,,Telangana,317.4,307.0,52.91786087891309,268.0,393.0,254.08213912108693,359.9178608789131
909,1039,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),840,,,964.0,,,Telangana,902.0,902.0,87.68124086713189,840.0,964.0,814.3187591328681,989.6812408671319
910,1040,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,945,991.0,969.0,934.0,771.0,,Telangana,922.0,945.0,87.24104538575865,771.0,991.0,857.7589546142414,1032.2410453857588
911,1041,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2257,1547.0,1320.0,1104.0,2122.0,,Telangana,1670.0,1547.0,501.7115705263334,1104.0,2257.0,1045.2884294736666,2048.711570526333
